1791 1 22 0 0.333 2.0 -1 1085023222534 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 237698460046 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 540231643407 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 105683980690 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 128913289618 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 74413062427 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 88557711268 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 181230282405 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 715739684006 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 858643297842 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 101428924999 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 311792497096 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 81933056087 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 699201443928 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 775216097370 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 853533974877 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 329006726881 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 375367790955 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 24436479861 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 130729951359 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 0 -1
1791 1 22 0 0.333 2.0 -1 1085023222534 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 237698460046 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 540231643407 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 105683980690 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 128913289618 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 74413062427 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 88557711268 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 181230282405 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 715739684006 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 858643297842 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 101428924999 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 311792497096 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 81933056087 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 699201443928 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 775216097370 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 853533974877 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 329006726881 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 375367790955 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
1791 1 22 0 0.333 2.0 -1 24436479861 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments_sichtfeld20 0.333 1.3 0.0 0.25 1 -1
