1741 1 22 0 0.333 0.25 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 0.5 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 0.75 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 1.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 3.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.667 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 1.0 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 1 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 1 1 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 1 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.25 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.5 0 -1
1741 1 22 0 0.333 2.0 -1 465983664898 3 3 3 3 3 0 0 settings_16_nodes_paper_experiments15 0.333 1.3 0.0 0.75 0 -1
